,Peak Samples,Peak Times,Burst Width,Burst Amp,Onset Times,Offset Times,PBI,IBI,Frequency,Period,Peaks,filename,Condition,run_seed,$G_{NaP}$ str
4642,1484098,74.20490000000001,0.9976148408118403,4.318935176048782,73.8186,74.81625,1.9053499999999985,2.902950000000004,0.34318856495701605,2.9138499999999965,43.18935176048781,seed12-gnap-03_con20_vars.pkl,DAMGO,12,-0.3
4643,1542375,77.11875,1.0133563766474603,4.317766666580248,76.72155000000001,77.73495,1.9052499999999952,2.918599999999998,0.34207330630954225,2.9233499999999992,43.17766666580248,seed12-gnap-03_con20_vars.pkl,DAMGO,12,-0.3
4644,1600842,80.0421,1.0130781205469277,4.3227829323838165,79.64015,80.65325,1.9002499999999998,2.9132999999999925,0.3436898542755021,2.9095999999999975,43.22782932383821,seed12-gnap-03_con20_vars.pkl,DAMGO,12,-0.3
4645,1659034,82.9517,1.0242391666878015,4.313579759153654,82.55345,83.57770000000001,1.8903999999999996,2.914650000000009,0.34250680732279504,2.9196500000000043,43.13579759153659,seed12-gnap-03_con20_vars.pkl,DAMGO,12,-0.3
4646,1717427,85.87135,1.0123817427395843,4.306427835456951,85.4681,86.4805,1.892700000000005,2.905050000000003,0.344346688245726,2.904049999999998,43.06427835456951,seed12-gnap-03_con20_vars.pkl,DAMGO,12,-0.3
4647,1775508,88.7754,1.011324987086875,4.314353907372414,88.37320000000001,89.3845,1.9287000000000063,2.9400499999999994,0.3402633638436145,2.938900000000004,43.14353907372414,seed12-gnap-03_con20_vars.pkl,DAMGO,12,-0.3
4648,1834286,91.71430000000001,1.0106131298351335,4.320369789005277,91.31320000000001,92.32385000000001,1.91695,2.9275499999999965,0.3415242226054884,2.928049999999999,43.20369789005281,seed12-gnap-03_con20_vars.pkl,DAMGO,12,-0.3
4649,1892847,94.64235000000001,1.0223628748617253,4.329327924892702,94.24075,95.26310000000001,1.9296999999999969,2.95205,0.3397200706617743,2.9436000000000035,43.293279248927035,seed12-gnap-03_con20_vars.pkl,DAMGO,12,-0.3
4650,1951719,97.58595000000001,1.0050700335176779,4.312842488432729,97.1928,98.1979,1.873100000000008,2.878150000000005,0.3814464449191332,2.621600000000001,43.12842488432733,seed12-gnap-03_con20_vars.pkl,DAMGO,12,-0.3
4651,2004151,100.20755000000001,1.3843464921848267,6.692629634947089,100.07095000000001,101.45530000000001,1.832499999999996,3.216799999999992,0.2970576440358254,3.366349999999997,66.9262963494709,seed12-gnap-03_con20_vars.pkl,Transient,12,-0.3
4652,2071478,103.57390000000001,1.0033401101854398,4.781202739744614,103.2878,104.2911,1.9773500000000013,2.980699999999999,0.3403675970047649,2.9380000000000024,47.812027397446144,seed12-gnap-03_con20_vars.pkl,Transient,12,-0.3
4653,2130238,106.51190000000001,1.040236378426873,5.139454814503495,106.26845,107.3087,1.946950000000001,2.9871499999999997,0.33349452235247096,2.9985499999999945,51.394548145034975,seed12-gnap-03_con20_vars.pkl,Transient,12,-0.3
4654,2190209,109.51045,1.0483581853788346,5.107863280459398,109.2556,110.30395,1.938600000000008,2.9869500000000073,0.3360045696621469,2.976150000000004,51.078632804593994,seed12-gnap-03_con20_vars.pkl,Transient,12,-0.3
4655,2249732,112.48660000000001,1.0516288203404052,5.105078006009791,112.24255000000001,113.2942,1.9171500000000066,2.9688000000000017,0.3361175066803355,2.9751499999999993,51.05078006009789,seed12-gnap-03_con20_vars.pkl,Wash,12,-0.3
4656,2309235,115.46175000000001,1.059541677777958,5.095949232613563,115.21140000000001,116.27095,1.9338499999999925,2.993399999999994,0.33444256785003634,2.9900499999999965,50.959492326135646,seed12-gnap-03_con20_vars.pkl,Wash,12,-0.3
4657,2369036,118.4518,1.0521715604571626,5.113016983348224,118.2048,119.25695,1.9210000000000065,2.9732000000000056,0.3345488608611295,2.9890999999999934,51.13016983348222,seed12-gnap-03_con20_vars.pkl,Wash,12,-0.3
4658,2428818,121.4409,1.058363671224122,5.106837529416637,121.17795000000001,122.23635,1.9193500000000085,2.9776999999999987,0.3361118580263511,2.975200000000001,51.068375294166366,seed12-gnap-03_con20_vars.pkl,Wash,12,-0.3
4659,2488322,124.4161,1.0547662597160554,5.106159647733676,124.15565000000001,125.21045000000001,1.9056499999999943,2.960399999999993,0.33738760775316595,2.963950000000011,51.061596477336785,seed12-gnap-03_con20_vars.pkl,Wash,12,-0.3
4660,2547601,127.38005000000001,1.0585858893971891,5.108996638100635,127.1161,128.17465,1.9370999999999867,2.9956999999999994,0.3343083994985365,2.991250000000008,51.08996638100638,seed12-gnap-03_con20_vars.pkl,Wash,12,-0.3
4661,2607426,130.37130000000002,1.0635623055306729,5.110861105530013,130.11175,131.1753,1.9384500000000173,3.0020000000000095,0.33271780539335566,3.0055499999999995,51.10861105530014,seed12-gnap-03_con20_vars.pkl,Wash,12,-0.3
4662,2667537,133.37685000000002,1.0544867833062308,5.108949612604768,133.11375,134.16825,1.9224000000000103,2.9769000000000005,0.3378321312140003,2.9600499999999954,51.089496126047706,seed12-gnap-03_con20_vars.pkl,Wash,12,-0.3
4663,2726738,136.3369,1.0492444053589833,5.105567422282817,136.09065,137.1399,1.9286500000000046,2.9779000000000053,0.3355761002701385,2.9799500000000023,51.055674222828216,seed12-gnap-03_con20_vars.pkl,Wash,12,-0.3
4664,2786337,139.31685000000002,0.9595997529614252,5.097442120785686,139.06855000000002,140.02815,3.8673499999999876,4.826949999999982,0.19647716444156366,5.089649999999978,50.974421207856864,seed12-gnap-03_con20_vars.pkl,Wash,12,-0.3
4665,2888130,144.4065,0.9872370551530505,3.378917530202024,143.89555000000001,144.88275000000002,2.8944499999999778,3.881699999999995,0.2694873004109668,3.710750000000018,33.78917530202026,seed12-gnap-03_con20_vars.pkl,Transient,12,-0.3
4666,2962345,148.11725,0.9343480499658269,4.381212308975833,147.7772,148.71155000000002,2.9953999999999894,3.9297500000000127,0.2548484925711662,3.9239000000000037,43.81212308975837,seed12-gnap-03_con20_vars.pkl,Transient,12,-0.3
4667,3040823,152.04115000000002,0.9513894179490628,4.435596271756381,151.707,152.6584,3.0002999999999815,3.951699999999988,0.2532831832630474,3.948149999999998,44.35596271756381,seed12-gnap-03_con20_vars.pkl,$G_{NaP}$,12,-0.3
4668,3119786,155.98930000000001,0.9475874054881978,4.43258586024249,155.6587,156.6063,3.007499999999993,3.955100000000016,0.2529244388239023,3.953749999999985,44.32585860242491,seed12-gnap-03_con20_vars.pkl,$G_{NaP}$,12,-0.3
4669,3198861,159.94305,0.954612002297421,4.438585092137984,159.61375,160.5684,2.9866499999999974,3.9412499999999966,0.2535271971300712,3.9443500000000142,44.38585092137982,seed12-gnap-03_con20_vars.pkl,$G_{NaP}$,12,-0.3
4670,3277748,163.8874,0.9505100111483596,4.448383500671525,163.55505,164.50555,3.0059499999999844,3.9564499999999896,0.25288925979313726,3.9542999999999897,44.48383500671525,seed12-gnap-03_con20_vars.pkl,$G_{NaP}$,12,-0.3
4671,3356834,167.8417,0.946633007255639,4.4411605370348255,167.51145,168.4581,3.0005000000000166,3.947150000000022,0.25318058104943386,3.9497499999999945,44.41160537034829,seed12-gnap-03_con20_vars.pkl,$G_{NaP}$,12,-0.3
4672,3435829,171.79145,0.9516741444877349,4.436731730252056,171.45865,172.4103,2.994249999999994,3.945949999999982,0.2534629373819801,3.9453500000000186,44.367317302520554,seed12-gnap-03_con20_vars.pkl,$G_{NaP}$,12,-0.3
4673,3514736,175.73680000000002,0.9444951181239216,4.448124732118892,175.40460000000002,176.34910000000002,2.9963500000000067,3.9408500000000117,0.25375558262281794,3.9407999999999963,44.481247321188945,seed12-gnap-03_con20_vars.pkl,$G_{NaP}$,12,-0.3
4674,3593552,179.6776,0.7106174450190506,4.431272914098088,179.3454,180.056,6.329350000000005,7.039950000000005,0.13679984131218434,7.309949999999986,44.31272914098086,seed12-gnap-03_con20_vars.pkl,$G_{NaP}$,12,-0.3
4675,3739751,186.98755,1.1841218738280004,2.2120752895207545,186.3854,187.5695,2.7596499999999935,3.9437999999999818,0.23845576049503306,4.193650000000019,22.120752895207563,seed12-gnap-03_con20_vars.pkl,Transient,12,-0.3
4676,3823624,191.18120000000002,1.347971181389224,1.8564818932745588,190.32920000000001,191.67715,2.8024000000000058,4.150400000000019,0.23818313901559024,4.19844999999998,18.564818932745602,seed12-gnap-03_con20_vars.pkl,DAMGO + $G_{NaP}$,12,-0.3
4677,3907593,195.37965,1.360126710083685,1.9936703290249298,194.47955000000002,195.83970000000002,2.8268500000000074,4.186949999999996,0.2376030603274158,4.208700000000022,19.936703290249298,seed12-gnap-03_con20_vars.pkl,DAMGO + $G_{NaP}$,12,-0.3
4678,3991767,199.58835000000002,1.3813519601945765,1.9901250913936863,198.66655,200.0479,2.8669500000000028,4.2483,0.2394693359515323,4.175899999999984,19.901250913936856,seed12-gnap-03_con20_vars.pkl,DAMGO + $G_{NaP}$,12,-0.3
4679,4075285,203.76425,1.3327942859618227,2.082694141986753,202.9148,204.2476,2.914999999999992,4.247749999999996,0.23492652672876516,4.256650000000008,20.826941419867545,seed12-gnap-03_con20_vars.pkl,DAMGO + $G_{NaP}$,12,-0.3
4680,4160418,208.0209,1.286025399490632,2.0432486301773096,207.16255,208.4486,2.86545000000001,4.151450000000011,0.2380555621682094,4.200700000000012,20.432486301773118,seed12-gnap-03_con20_vars.pkl,DAMGO + $G_{NaP}$,12,-0.3
4681,4244432,212.22160000000002,1.368116925433511,1.9768312558381034,211.31405,212.68215,2.8623000000000047,4.2304499999999905,0.2379281219143704,4.202949999999987,19.768312558381027,seed12-gnap-03_con20_vars.pkl,DAMGO + $G_{NaP}$,12,-0.3
4682,4328491,216.42455,1.3770432988356334,2.1048853536935823,215.5445,216.9215,,,,,21.04885353693582,seed12-gnap-03_con20_vars.pkl,DAMGO + $G_{NaP}$,12,-0.3
4683,60492,3.0246,1.399670734344209,1.8934739184869969,2.6515,4.051200000000001,1.6988500000000002,3.0985,0.33433634236041454,2.9910000000000005,18.93473918486999,seed12-gnap01_con20_vars.pkl,Transient,12,0.1
4684,120312,6.0156,1.0502682085907815,5.05565869624597,5.75005,6.8003,1.910400000000001,2.960700000000001,0.3387706014872028,2.951850000000001,50.5565869624597,seed12-gnap01_con20_vars.pkl,Transient,12,0.1
4685,179349,8.967450000000001,1.0697245997298392,5.087397169415787,8.71075,9.78045,1.9438500000000012,3.0136000000000003,0.33303360309055197,3.002699999999999,50.87397169415791,seed12-gnap01_con20_vars.pkl,Transient,12,0.1
4686,239403,11.97015,1.0590712888859126,5.1133072552720975,11.724350000000001,12.7834,1.9248000000000012,2.9839,0.33646809441294717,2.972050000000001,51.133072552720996,seed12-gnap01_con20_vars.pkl,Transient,12,0.1
4687,298844,14.942200000000001,1.053335715741446,5.096859161653221,14.708250000000001,15.761550000000002,1.936099999999998,2.989449999999998,0.3319061369444721,3.0129,50.96859161653225,seed12-gnap01_con20_vars.pkl,Transient,12,0.1
4688,359102,17.9551,1.0549105771111238,5.108640909677376,17.6977,18.7526,1.9202000000000012,2.975150000000003,0.33604973536083366,2.975749999999998,51.08640909677374,seed12-gnap01_con20_vars.pkl,Transient,12,0.1
4689,418617,20.93085,1.053134137606708,5.111204744343482,20.672800000000002,21.72595,1.9213000000000022,2.9743999999999993,0.3361514025917273,2.97485,51.11204744343485,seed12-gnap01_con20_vars.pkl,Transient,12,0.1
4690,478114,23.9057,1.0562994655942022,5.099195693144509,23.6472,24.703500000000002,1.9167999999999985,2.9730999999999987,0.3360440889844744,2.975800000000003,50.99195693144507,seed12-gnap01_con20_vars.pkl,Transient,12,0.1
4691,537630,26.881500000000003,1.06395598263336,5.099286814572473,26.620350000000002,27.6843,1.905100000000001,2.969050000000003,0.3369839932603204,2.9674999999999976,50.99286814572477,seed12-gnap01_con20_vars.pkl,Transient,12,0.1
4692,596980,29.849,1.0571517125576735,5.103279886941095,29.589350000000003,30.646500000000003,1.929549999999999,2.986699999999999,0.3361457527984132,2.9749000000000017,51.032798869410954,seed12-gnap01_con20_vars.pkl,Transient,12,0.1
4693,656478,32.8239,1.0607605742120476,5.103466543782574,32.576100000000004,33.63685,1.920499999999997,2.9812999999999974,0.33515995508856633,2.9836499999999972,51.034665437825716,seed12-gnap01_con20_vars.pkl,Control,12,0.1
4694,716151,35.80755,1.0580263923805266,5.107805343808991,35.55735,36.6154,1.9398499999999999,2.9978499999999997,0.33473363570938397,2.9874500000000026,51.07805343808994,seed12-gnap01_con20_vars.pkl,Control,12,0.1
4695,775900,38.795,1.0513309418687307,5.10872374078474,38.55525,39.60655,1.9225000000000065,2.973850000000006,0.33563804792911345,2.9793999999999983,51.0872374078474,seed12-gnap01_con20_vars.pkl,Control,12,0.1
4696,835488,41.7744,1.0585861381550028,5.105118466800938,41.529050000000005,42.587650000000004,1.910350000000001,2.968899999999998,0.3367116737937301,2.9699000000000026,51.05118466800941,seed12-gnap01_con20_vars.pkl,Control,12,0.1
4697,894886,44.7443,1.0544282599245256,5.10611000549455,44.498000000000005,45.55245,1.9324000000000012,2.986849999999997,0.3351037984015549,2.9841499999999996,51.06110005494549,seed12-gnap01_con20_vars.pkl,Control,12,0.1
4698,954569,47.72845,1.0580006909313904,5.104974798110469,47.48485,48.54285,1.9281500000000023,2.986150000000002,0.33365030111939703,2.9971499999999978,51.049747981104716,seed12-gnap01_con20_vars.pkl,Control,12,0.1
4699,1014512,50.7256,1.0531097201164288,5.110429092295384,50.471000000000004,51.524100000000004,1.9157999999999973,2.968899999999998,0.3361683531112375,2.9747000000000052,51.10429092295387,seed12-gnap01_con20_vars.pkl,Control,12,0.1
4700,1074006,53.700300000000006,1.0528887529188884,5.1104310966858435,53.43985,54.49275,1.9421000000000035,2.9950000000000045,0.334124093688396,2.992899999999999,51.10431096685842,seed12-gnap01_con20_vars.pkl,Control,12,0.1
4701,1133864,56.693200000000004,1.054951684390777,5.10509640923263,56.434850000000004,57.4898,1.9246499999999997,2.979599999999998,0.3370805453963223,2.9666500000000013,51.05096409232632,seed12-gnap01_con20_vars.pkl,Control,12,0.1
4702,1193197,59.659850000000006,0.6376390511459322,5.091170060382154,59.41445,60.0521,4.814250000000008,5.451850000000007,0.1711933029179901,5.841349999999991,50.91170060382156,seed12-gnap01_con20_vars.pkl,Control,12,0.1
4703,1310024,65.5012,1.2341257243970758,3.011910324677565,64.86635,66.10045000000001,1.823449999999994,3.0575999999999937,0.32989690721649484,3.03125,30.11910324677565,seed12-gnap01_con20_vars.pkl,Transient,12,0.1
4704,1370649,68.53245,1.182023243311525,3.3847385822667526,67.9239,69.10595,1.7334000000000032,2.9154000000000053,0.32820243526206877,3.046900000000008,33.84738582266753,seed12-gnap01_con20_vars.pkl,Transient,12,0.1
4705,1431587,71.57935,1.2297484582131264,3.2496552990652816,70.83930000000001,72.06905,1.727400000000003,2.9571499999999986,0.33972584124611416,2.943550000000002,32.49655299065283,seed12-gnap01_con20_vars.pkl,DAMGO,12,0.1
4706,1490458,74.5229,1.2398989158039564,3.2560971263539855,73.79650000000001,75.0364,1.7293999999999983,2.96929999999999,0.33653037186606183,2.971499999999992,32.560971263539855,seed12-gnap01_con20_vars.pkl,DAMGO,12,0.1
4707,1549888,77.4944,1.2365620622053977,3.2978153942037522,76.76575,78.00235,1.7308000000000021,2.9673500000000104,0.3383064379715146,2.9558999999999997,32.97815394203752,seed12-gnap01_con20_vars.pkl,DAMGO,12,0.1
4708,1609006,80.4503,1.2161878994932631,3.323838999083261,79.73310000000001,80.94930000000001,1.7663500000000028,2.9825000000000017,0.3387763398604235,2.9518000000000058,33.2383899908326,seed12-gnap01_con20_vars.pkl,DAMGO,12,0.1
4709,1668042,83.4021,1.2042017170178239,3.349916811434774,82.71565000000001,83.91985000000001,1.7260999999999882,2.9302999999999884,0.33549166303217376,2.9806999999999992,33.49916811434775,seed12-gnap01_con20_vars.pkl,DAMGO,12,0.1
4710,1727656,86.3828,1.2150549488639693,3.242456487769985,85.64595,86.861,1.7543500000000023,2.9694000000000074,0.33901752720615574,2.949700000000007,32.424564877699844,seed12-gnap01_con20_vars.pkl,DAMGO,12,0.1
4711,1786650,89.33250000000001,1.20662947101756,3.304347375758745,88.6153,89.82195,1.752049999999997,2.9586999999999932,0.34055305816646325,2.936399999999992,33.04347375758744,seed12-gnap01_con20_vars.pkl,DAMGO,12,0.1
4712,1845378,92.2689,1.2132714358176455,3.316799652878423,91.57405,92.7873,1.7314000000000078,2.94465000000001,0.3366379963306455,2.970550000000003,33.16799652878424,seed12-gnap01_con20_vars.pkl,DAMGO,12,0.1
4713,1904789,95.23945,1.2317318272461883,3.3601377892376085,94.51865000000001,95.7504,1.7419499999999886,2.973649999999992,0.3392072726039252,2.948049999999995,33.60137789237609,seed12-gnap01_con20_vars.pkl,DAMGO,12,0.1
4714,1963750,98.1875,1.217817779999564,3.3292308381600115,97.4923,98.71010000000001,1.416249999999991,2.634050000000002,0.48372273013108813,2.067300000000003,33.29230838160011,seed12-gnap01_con20_vars.pkl,DAMGO,12,0.1
4715,2005096,100.2548,1.454915767222806,7.018476676457212,100.12635,101.58125000000001,1.841799999999992,3.2967000000000013,0.2886086178533291,3.4649,70.18476676457215,seed12-gnap01_con20_vars.pkl,Transient,12,0.1
4716,2074394,103.7197,1.0365127987787943,4.791549896161904,103.4231,104.45960000000001,1.9608499999999935,2.9973499999999973,0.34006665306400014,2.9406000000000034,47.91549896161905,seed12-gnap01_con20_vars.pkl,Transient,12,0.1
4717,2133206,106.6603,1.0499186125629583,5.142598054578954,106.4204,107.47035000000001,1.938999999999993,2.988900000000001,0.33341112926349425,2.999300000000005,51.42598054578952,seed12-gnap01_con20_vars.pkl,Transient,12,0.1
4718,2193192,109.65960000000001,1.0581055804889417,5.105333276533138,109.4093,110.46745,1.9323499999999996,2.99045000000001,0.33466642124462587,2.988049999999987,51.05333276533139,seed12-gnap01_con20_vars.pkl,Transient,12,0.1
4719,2252953,112.64765,1.061100813874556,5.111135702817371,112.39975000000001,113.46085000000001,1.9248000000000047,2.985900000000001,0.33477285661678413,2.9871000000000123,51.11135702817373,seed12-gnap01_con20_vars.pkl,Wash,12,0.1
4720,2312695,115.63475000000001,1.0588302203739062,5.100274539452393,115.38565000000001,116.4445,1.930400000000006,2.9891999999999967,0.33491300634660154,2.9858499999999992,51.00274539452397,seed12-gnap01_con20_vars.pkl,Wash,12,0.1
4721,2372412,118.62060000000001,1.0546642092726193,5.10316658801753,118.37485000000001,119.42955,1.9168999999999983,2.9715499999999935,0.33628140027575143,2.973699999999994,51.031665880175325,seed12-gnap01_con20_vars.pkl,Wash,12,0.1
4722,2431886,121.5943,1.0511367363814033,5.104925054377858,121.34645,122.39755000000001,1.9542999999999893,3.005449999999996,0.330720640275159,3.023700000000005,51.04925054377858,seed12-gnap01_con20_vars.pkl,Wash,12,0.1
4723,2492360,124.61800000000001,1.0547616278898437,5.117544004699205,124.3519,125.40665,1.938999999999993,2.9937500000000057,0.33664366268304985,2.9705000000000013,51.175440046992065,seed12-gnap01_con20_vars.pkl,Wash,12,0.1
4724,2551770,127.58850000000001,1.0532375584752764,5.110548171535839,127.3456,128.39885,1.9416500000000099,2.9948499999999996,0.3344985031191976,2.9895500000000084,51.105481715358394,seed12-gnap01_con20_vars.pkl,Wash,12,0.1
4725,2611561,130.57805000000002,1.0399238819605205,5.102076905801638,130.34045,131.3804,1.9376500000000192,2.977550000000008,0.3333833408344586,2.9995499999999993,51.020769058016405,seed12-gnap01_con20_vars.pkl,Wash,12,0.1
4726,2671552,133.57760000000002,1.0537631188218481,5.101066129429817,133.31805,134.3718,1.9296999999999969,2.983450000000005,0.336740019867661,2.9696500000000015,51.01066129429819,seed12-gnap01_con20_vars.pkl,Wash,12,0.1
4727,2730945,136.54725000000002,1.053780817347113,5.107489678758178,136.3015,137.3553,1.9273000000000025,2.981099999999998,0.33515995508856794,2.983649999999983,51.07489678758181,seed12-gnap01_con20_vars.pkl,Wash,12,0.1
4728,2790618,139.5309,1.3454521353454796,5.108890880731018,139.2826,140.62805,1.7623499999999979,3.1077999999999975,0.32299741602067145,3.0960000000000036,51.088908807310204,seed12-gnap01_con20_vars.pkl,Wash,12,0.1
4729,2852538,142.6269,1.0916020332563903,5.2832742519347775,142.39035,143.48195,1.7492000000000019,2.8408000000000015,0.3505266663161413,2.8528499999999894,52.832742519347796,seed12-gnap01_con20_vars.pkl,Transient,12,0.1
4730,2909595,145.47975,1.0936523879182525,5.253268613883279,145.23115,146.3248,1.7422499999999843,2.835899999999981,0.35204449842459995,2.8405500000000075,52.53268613883281,seed12-gnap01_con20_vars.pkl,Transient,12,0.1
4731,2966406,148.3203,1.0997377483385615,5.2543760470009815,148.06705,149.1668,1.738650000000007,2.838400000000007,0.3526714865103161,2.835499999999996,52.543760470009815,seed12-gnap01_con20_vars.pkl,Transient,12,0.1
4732,3023116,151.1558,1.090691634247452,5.24971450893009,150.90550000000002,151.99620000000002,1.740000000000009,2.8307000000000073,0.3529827038475117,2.8329999999999984,52.497145089300915,seed12-gnap01_con20_vars.pkl,$G_{NaP}$,12,0.1
4733,3079776,153.9888,1.0924924848672934,5.26004765222055,153.73615,154.82865,1.7442000000000064,2.8367000000000075,0.3526341773044636,2.835800000000006,52.60047652220554,seed12-gnap01_con20_vars.pkl,$G_{NaP}$,12,0.1
4734,3136492,156.8246,1.104630082849716,5.253464689518616,156.57285000000002,157.6775,1.742999999999995,2.8476,0.3535192844769685,2.8286999999999978,52.534646895186164,seed12-gnap01_con20_vars.pkl,$G_{NaP}$,12,0.1
4735,3193066,159.6533,1.0844244579975262,5.263878787789501,159.4205,160.50490000000002,1.7518499999999904,2.8362999999999943,0.35261552566159526,2.835949999999997,52.63878787789504,seed12-gnap01_con20_vars.pkl,$G_{NaP}$,12,0.1
4736,3249785,162.48925,1.0905919403663604,5.258201399742212,162.2568,163.34735,1.7421999999999969,2.8327999999999918,0.352914188914965,2.8335500000000025,52.58201399742215,seed12-gnap01_con20_vars.pkl,$G_{NaP}$,12,0.1
4737,3306456,165.3228,1.10643764577657,5.249014740930107,165.08955,166.196,1.73984999999999,2.8462499999999977,0.3506864687626024,2.851550000000003,52.490147409301116,seed12-gnap01_con20_vars.pkl,$G_{NaP}$,12,0.1
4738,3363487,168.17435,1.0771417797646252,5.251022878065349,167.93585000000002,169.013,1.7557499999999777,2.832899999999995,0.352218093443458,2.839150000000018,52.5102287806535,seed12-gnap01_con20_vars.pkl,$G_{NaP}$,12,0.1
4739,3420270,171.01350000000002,1.096550811304967,5.2502422059350735,170.76875,171.86530000000002,1.737099999999998,2.8336500000000058,0.3548175350825862,2.818349999999981,52.50242205935076,seed12-gnap01_con20_vars.pkl,$G_{NaP}$,12,0.1
4740,3476637,173.83185,1.0814363110474776,5.236847681562651,173.60240000000002,174.68380000000002,1.7556500000000028,2.837100000000021,0.35195776506819154,2.8412500000000023,52.36847681562655,seed12-gnap01_con20_vars.pkl,$G_{NaP}$,12,0.1
4741,3533462,176.6731,1.090802615214116,5.257533318174694,176.43945000000002,177.53025,1.739450000000005,2.830249999999978,0.35270880361173634,2.8352000000000146,52.57533318174692,seed12-gnap01_con20_vars.pkl,$G_{NaP}$,12,0.1
4742,3590166,179.50830000000002,0.7743992076621857,5.253173473872742,179.2697,180.04410000000001,4.904650000000004,5.679000000000002,0.16586085932511252,6.029149999999987,52.53173473872744,seed12-gnap01_con20_vars.pkl,$G_{NaP}$,12,0.1
4743,3710749,185.53745,1.1181643063200406,3.488204101313073,184.94875000000002,186.0669,1.7241999999999962,2.842399999999998,0.3664547336790231,2.7288499999999942,34.882041013130745,seed12-gnap01_con20_vars.pkl,Transient,12,0.1
4744,3765326,188.2663,1.1386258077142528,3.965586932874423,187.79115000000002,188.92975,1.5732500000000016,2.711900000000014,0.35587821847363643,2.809950000000015,39.65586932874423,seed12-gnap01_con20_vars.pkl,Transient,12,0.1
4745,3821525,191.07625000000002,1.1493875607680994,3.7544753953274324,190.50300000000001,191.6524,1.5987499999999955,2.7480999999999938,0.36473055530227094,2.741749999999996,37.54475395327432,seed12-gnap01_con20_vars.pkl,DAMGO + $G_{NaP}$,12,0.1
4746,3876360,193.818,1.15361489053485,3.797870903678799,193.25115,194.40475,1.5825999999999851,2.7361999999999966,0.3668176732754998,2.72614999999999,37.97870903678803,seed12-gnap01_con20_vars.pkl,DAMGO + $G_{NaP}$,12,0.1
4747,3930883,196.54415,1.1572248708978994,3.734065411581497,195.98735000000002,197.14455,1.5931500000000085,2.7504000000000133,0.36135653242271204,2.7673500000000217,37.340654115815,seed12-gnap01_con20_vars.pkl,DAMGO + $G_{NaP}$,12,0.1
4748,3986230,199.31150000000002,1.15511737607799,3.7953500344609523,198.73775,199.89285,1.5893999999999835,2.744499999999988,0.36360330879011077,2.750249999999994,37.953500344609566,seed12-gnap01_con20_vars.pkl,DAMGO + $G_{NaP}$,12,0.1
4749,4041235,202.06175000000002,1.163172324276506,3.7827085828502973,201.4822,202.64540000000002,1.5752999999999986,2.7384500000000003,0.3656307129798923,2.734999999999985,37.82708582850296,seed12-gnap01_con20_vars.pkl,DAMGO + $G_{NaP}$,12,0.1
4750,4095935,204.79675,1.1653599282998826,3.784328018942226,204.22070000000002,205.38605,1.6306500000000028,2.7959999999999923,0.36198439847242525,2.7625500000000045,37.8432801894223,seed12-gnap01_con20_vars.pkl,DAMGO + $G_{NaP}$,12,0.1
4751,4151186,207.5593,1.145224100812641,3.79556466160863,207.01665,208.1619,1.5875999999999806,2.7327999999999975,0.36277888626881694,2.756500000000017,37.9556466160863,seed12-gnap01_con20_vars.pkl,DAMGO + $G_{NaP}$,12,0.1
4752,4206316,210.31580000000002,1.1493449068213348,3.7880976457077082,209.7495,210.89880000000002,1.5773499999999956,2.7267000000000223,0.3651500766815173,2.738599999999991,37.880976457077104,seed12-gnap01_con20_vars.pkl,DAMGO + $G_{NaP}$,12,0.1
4753,4261088,213.05440000000002,1.154739121585805,3.7994554939603233,212.4762,213.63095,1.6242500000000177,2.7789999999999964,0.36293029923603265,2.755349999999993,37.994554939603255,seed12-gnap01_con20_vars.pkl,DAMGO + $G_{NaP}$,12,0.1
4754,4316195,215.80975,1.1358048689513933,3.7930391392580205,215.2552,216.39100000000002,1.5942500000000166,2.7300500000000056,0.3634315204157645,2.751550000000009,37.93039139258022,seed12-gnap01_con20_vars.pkl,DAMGO + $G_{NaP}$,12,0.1
4755,4371226,218.56130000000002,1.161752151917806,3.765869314544048,217.98520000000002,219.14695,,,,,37.658693145440516,seed12-gnap01_con20_vars.pkl,DAMGO + $G_{NaP}$,12,0.1
4756,60492,3.0246,1.399670734344209,1.8934739184869969,2.6515,4.051200000000001,1.6988500000000002,3.0985,0.33433634236041454,2.9910000000000005,18.93473918486999,seed12-gnap-01_con20_vars.pkl,Transient,12,-0.1
4757,120312,6.0156,1.0502682085907815,5.05565869624597,5.75005,6.8003,1.910400000000001,2.960700000000001,0.3387706014872028,2.951850000000001,50.5565869624597,seed12-gnap-01_con20_vars.pkl,Transient,12,-0.1
4758,179349,8.967450000000001,1.0697245997298392,5.087397169415787,8.71075,9.78045,1.9438500000000012,3.0136000000000003,0.33303360309055197,3.002699999999999,50.87397169415791,seed12-gnap-01_con20_vars.pkl,Transient,12,-0.1
4759,239403,11.97015,1.0590712888859126,5.1133072552720975,11.724350000000001,12.7834,1.9248000000000012,2.9839,0.33646809441294717,2.972050000000001,51.133072552720996,seed12-gnap-01_con20_vars.pkl,Transient,12,-0.1
4760,298844,14.942200000000001,1.053335715741446,5.096859161653221,14.708250000000001,15.761550000000002,1.936099999999998,2.989449999999998,0.3319061369444721,3.0129,50.96859161653225,seed12-gnap-01_con20_vars.pkl,Transient,12,-0.1
