,Peak Samples,Peak Times,Burst Width,Burst Amp,Onset Times,Offset Times,PBI,IBI,Frequency,Period,Peaks,filename,Condition,run_seed,$G_{Leak}$ str
6373,2528579,126.42895,1.1115886614411836,4.401247674416759,125.99035,127.10195,1.5320499999999981,2.643649999999994,0.37366415066138436,2.6762000000000086,38.216115143094996,seed19-gleak-01_vars.pkl,Wash,19,-0.1
6374,2582103,129.10515,1.105164473183849,4.303645709792569,128.63395,129.73915,1.599349999999987,2.704499999999996,0.3689084000442686,2.7107000000000028,37.825043627644135,seed19-gleak-01_vars.pkl,Wash,19,-0.1
6375,2636317,131.81585,1.1447936513096792,4.346780782872791,131.33845,132.48325,1.5871500000000083,2.731950000000012,0.37287693196860416,2.681849999999997,37.25255225850145,seed19-gleak-01_vars.pkl,Wash,19,-0.1
6376,2689954,134.4977,1.1585629762037193,4.318372266914388,134.07045,135.229,1.5503000000000213,2.7088500000000124,0.3583201949261873,2.79079999999999,38.17248647259014,seed19-gleak-01_vars.pkl,Wash,19,-0.1
6377,2745770,137.2885,1.159737565307715,4.364501245789519,136.77925000000002,137.939,1.5943499999999915,2.754049999999978,0.35457220863028716,2.820300000000003,36.9713895169845,seed19-gleak-01_vars.pkl,Wash,19,-0.1
6378,2802176,140.1088,1.5837734264418717,5.073248938785291,139.5333,141.1171,1.563350000000014,3.147100000000023,0.3321707357581789,3.010500000000007,45.053864535420786,seed19-gleak-01_vars.pkl,Wash,19,-0.1
6379,2862386,143.1193,1.249113542016875,5.37286355779662,142.68040000000002,143.92950000000002,1.5247499999999832,2.7738499999999817,0.3654102643743266,2.7366499999999974,39.4766502132438,seed19-gleak-01_vars.pkl,Transient,19,-0.1
6380,2917119,145.85595,1.268386219595722,4.953219336874845,145.45425,146.72265000000002,1.4639999999999986,2.7323499999999967,0.3628710356339365,2.7557999999999936,41.025156234612616,seed19-gleak-01_vars.pkl,Transient,19,-0.1
6381,2972235,148.61175,1.2818511904729064,5.26602436746532,148.18665000000001,149.4685,1.4881000000000029,2.769950000000023,0.3627723059621623,2.7565500000000043,39.55796575502333,seed19-gleak-01_vars.pkl,Transient,19,-0.1
6382,3027366,151.3683,1.288548815397569,4.859893816705977,150.95655000000002,152.2451,1.4164499999999975,2.704999999999984,0.36832412523020214,2.7150000000000034,40.20685527999903,seed19-gleak-01_vars.pkl,$G_{Leak}$,19,-0.1
6383,3081666,154.0833,1.2780592794629513,4.938603792676183,153.66155,154.9396,1.5040500000000065,2.782100000000014,0.35978341038694744,2.779449999999997,39.76515831864472,seed19-gleak-01_vars.pkl,$G_{Leak}$,19,-0.1
6384,3137255,156.86275,1.2556602012164193,4.963237974725395,156.44365000000002,157.6993,1.397750000000002,2.6533999999999764,0.3749953125585942,2.6666999999999916,40.10251548028635,seed19-gleak-01_vars.pkl,$G_{Leak}$,19,-0.1
6385,3190589,159.52945,1.2727816738136113,4.892911711330001,159.0971,160.3699,1.4633000000000038,2.7361000000000217,0.36263417464461895,2.7575999999999965,39.563031369947744,seed19-gleak-01_vars.pkl,$G_{Leak}$,19,-0.1
6386,3245741,162.28705,1.2999200239310273,4.887336993051065,161.83315000000002,163.1331,1.51400000000001,2.8138999999999896,0.35529658382334334,2.8145500000000254,39.61588676433725,seed19-gleak-01_vars.pkl,$G_{Leak}$,19,-0.1
6387,3302032,165.10160000000002,1.2610445924090687,5.202692341212867,164.64705,165.90810000000002,1.4817999999999927,2.7428500000000042,0.3687519589947824,2.7118499999999983,39.348287481070756,seed19-gleak-01_vars.pkl,$G_{Leak}$,19,-0.1
6388,3356269,167.81345000000002,1.2818061120360158,4.752336326523718,167.3899,168.67170000000002,1.4949499999999887,2.7767499999999927,0.3626275995866067,2.757649999999984,40.502692989199595,seed19-gleak-01_vars.pkl,$G_{Leak}$,19,-0.1
6389,3411422,170.5711,1.2343320979791694,5.047047094155609,170.16670000000002,171.401,1.4847000000000037,2.71905000000001,0.36650174088326964,2.728499999999997,39.97555174376342,seed19-gleak-01_vars.pkl,$G_{Leak}$,19,-0.1
6390,3465992,173.2996,1.2799807320146124,5.042495863015702,172.8857,174.16570000000002,1.455600000000004,2.7355499999999893,0.3646175162254781,2.74260000000001,40.35453206533322,seed19-gleak-01_vars.pkl,$G_{Leak}$,19,-0.1
6391,3520844,176.0422,1.2696042272738415,4.854538823254963,175.62130000000002,176.89090000000002,1.4738000000000113,2.7434000000000083,0.36404674360187705,2.7469000000000108,40.316803664292536,seed19-gleak-01_vars.pkl,$G_{Leak}$,19,-0.1
6392,3575782,178.78910000000002,1.2325865911177127,5.305138073491541,178.36465,179.59725,5.667749999999984,6.900299999999987,0.13380701014926197,7.473449999999986,39.64329248110292,seed19-gleak-01_vars.pkl,$G_{Leak}$,19,-0.1
6393,3725251,186.26255,1.952563056383282,3.1599035659141457,185.26500000000001,187.21755000000002,1.0827000000000169,3.035250000000019,0.31932558436582026,3.1315999999999913,21.606854850534873,seed19-gleak-01_vars.pkl,Transient,19,-0.1
6394,3787883,189.39415,2.1185818505875766,2.6997780871684522,188.30020000000002,190.4188,0.9632000000000005,3.0817499999999995,0.3374217603293235,2.9636500000000017,13.422249196690624,seed19-gleak-01_vars.pkl,Transient,19,-0.1
6395,3847156,192.3578,1.9579182157636388,3.33797110009564,191.38195000000002,193.33985,1.2800000000000011,3.2378999999999962,0.3339288397642454,2.994650000000007,20.1308192751342,seed19-gleak-01_vars.pkl,DAMGO + $G_{Leak}$,19,-0.1
6396,3907049,195.35245,1.2250439966518898,3.3830832888467715,194.61985,195.8449,1.551950000000005,2.776999999999987,0.33863867253640334,2.953000000000003,14.375935493593799,seed19-gleak-01_vars.pkl,DAMGO + $G_{Leak}$,19,-0.1
6397,3966109,198.30545,1.8225964457383381,3.194612668746764,197.39690000000002,199.2195,1.3033999999999821,3.1260000000000048,0.31798018983417425,3.144849999999991,22.1377649029846,seed19-gleak-01_vars.pkl,DAMGO + $G_{Leak}$,19,-0.1
6398,4029006,201.4503,1.8900201748057734,2.8634707560367705,200.52290000000002,202.4129,1.2162500000000023,3.1063000000000045,0.32412284255732904,3.0852500000000016,17.050996111326896,seed19-gleak-01_vars.pkl,DAMGO + $G_{Leak}$,19,-0.1
6399,4090711,204.53555,1.7426901028727415,3.1816866915921587,203.6292,205.3719,1.3567999999999927,3.099500000000006,0.3083326909735588,3.2432500000000175,21.7177276361317,seed19-gleak-01_vars.pkl,DAMGO + $G_{Leak}$,19,-0.1
6400,4155576,207.77880000000002,2.493820186246699,2.474127387935374,206.7287,209.2225,0.784450000000021,3.2783000000000015,0.34454244762954794,2.9024,12.29176540851272,seed19-gleak-01_vars.pkl,DAMGO + $G_{Leak}$,19,-0.1
