,Peak Samples,Peak Times,Burst Width,Burst Amp,Onset Times,Offset Times,PBI,IBI,Frequency,Period,Peaks,filename,Condition,run_seed,$G_{Leak}$ str
3119,3005589,150.27945,1.332596311346558,3.766667856084883,149.6082,150.9408,1.2170500000000004,2.549599999999998,0.413197529078775,2.4201500000000067,30.559629336841915,seed21-gleak-01_damgo_to_high_gl_vars.pkl,Transient,21,-0.1
3120,3053992,152.6996,1.149267679386749,3.9044556784715,152.1578,153.30710000000002,1.1620000000000061,2.311250000000001,0.39322087216389295,2.5431000000000097,29.035917503525482,seed21-gleak-01_damgo_to_high_gl_vars.pkl,$G_{Leak}$,21,-0.1
3121,3104854,155.2427,1.2871456210791368,3.7573180509850204,154.4691,155.75625,1.2722500000000139,2.5594000000000108,0.44607012222321674,2.2417999999999836,30.34532764329539,seed21-gleak-01_damgo_to_high_gl_vars.pkl,$G_{Leak}$,21,-0.1
3122,3149690,157.4845,1.088778879582393,3.946434742722566,157.02845000000002,158.11725,1.1044500000000141,2.1931999999999903,0.4050550874918963,2.468800000000016,30.389230817417207,seed21-gleak-01_damgo_to_high_gl_vars.pkl,$G_{Leak}$,21,-0.1
3123,3199066,159.9533,1.2374806238099467,3.7447703179285163,159.22165,160.45915,1.2417000000000087,2.479150000000004,0.43600531926489844,2.293549999999982,31.133268730284062,seed21-gleak-01_damgo_to_high_gl_vars.pkl,$G_{Leak}$,21,-0.1
3124,3244937,162.24685,1.2233906059473987,3.9951189395728903,161.70080000000002,162.9242,1.2156999999999982,2.4390499999999804,0.3880330604167473,2.5771000000000015,29.824055665793384,seed21-gleak-01_damgo_to_high_gl_vars.pkl,$G_{Leak}$,21,-0.1
3125,3296479,164.82395,1.2849156718362589,3.7973611754567926,164.13985,165.42475000000002,1.317549999999983,2.6024500000000046,0.4047354042294834,2.4707500000000095,30.276757037193278,seed21-gleak-01_damgo_to_high_gl_vars.pkl,$G_{Leak}$,21,-0.1
3126,3345894,167.2947,1.2106832036461217,4.021936753763619,166.7423,167.953,1.3344999999999914,2.545199999999994,0.3832004904966278,2.6096000000000004,29.663454346758677,seed21-gleak-01_damgo_to_high_gl_vars.pkl,$G_{Leak}$,21,-0.1
3127,3398086,169.9043,1.1500082031022525,4.097962741759957,169.2875,170.4375,1.2170500000000004,2.367050000000006,0.4331629559040087,2.3086000000000126,30.47165855983635,seed21-gleak-01_damgo_to_high_gl_vars.pkl,$G_{Leak}$,21,-0.1
3128,3444258,172.21290000000002,1.1504656079070643,3.814008510089412,171.65455,172.805,1.1814999999999998,2.331950000000006,0.41314631576773114,2.420449999999988,30.522290235555268,seed21-gleak-01_damgo_to_high_gl_vars.pkl,$G_{Leak}$,21,-0.1
3129,3492667,174.63335,1.239945672271587,3.7794416673492144,173.9865,175.22645,1.2264000000000124,2.4663500000000056,0.41240514681623147,2.4248000000000047,30.319708142499714,seed21-gleak-01_damgo_to_high_gl_vars.pkl,$G_{Leak}$,21,-0.1
3130,3541163,177.05815,1.2533255794892089,3.956900329406963,176.45285,177.7062,1.2702999999999918,2.5235999999999876,0.39094569764259907,2.5578999999999894,29.3656692779836,seed21-gleak-01_damgo_to_high_gl_vars.pkl,$G_{Leak}$,21,-0.1
3131,3592321,179.61605,1.127769052806683,3.7654832520886394,178.97650000000002,180.10425,,,,,30.47550212312598,seed21-gleak-01_damgo_to_high_gl_vars.pkl,$G_{Leak}$,21,-0.1
3132,112724,5.6362000000000005,1.354563278554132,2.3016467362274007,4.809550000000001,6.1641,1.4737,2.8283000000000005,0.41099831490690897,2.4330999999999996,15.672703628794583,seed22-gleak-03_damgo_to_high_gl_vars.pkl,Transient,22,-0.3
3133,161386,8.0693,1.03507783083189,3.674608300649691,7.63785,8.6729,1.4808500000000002,2.51595,0.3899927851334751,2.5641499999999997,29.735970359651787,seed22-gleak-03_damgo_to_high_gl_vars.pkl,Transient,22,-0.3
3134,212669,10.63345,1.0711026992343453,3.571436430512499,10.15375,11.22485,1.5106000000000002,2.5816999999999997,0.3952881650723375,2.5298000000000016,30.082236136276947,seed22-gleak-03_damgo_to_high_gl_vars.pkl,Transient,22,-0.3
3135,263265,13.163250000000001,1.0278096249101292,3.6985978451525376,12.7355,13.763300000000001,1.5855999999999995,2.6134000000000004,0.3783006733751986,2.6433999999999997,30.11889572601192,seed22-gleak-03_damgo_to_high_gl_vars.pkl,Transient,22,-0.3
3136,316133,15.806650000000001,1.0772486575210147,3.6219201101523666,15.34885,16.4261,1.6092999999999975,2.6865499999999987,0.3754458419373007,2.663499999999999,30.52491337821245,seed22-gleak-03_damgo_to_high_gl_vars.pkl,Transient,22,-0.3
3137,369403,18.47015,1.0405736167521304,3.682802183307558,18.03545,19.076,1.560100000000002,2.6007000000000033,0.380148638117504,2.6305499999999995,29.769143159728586,seed22-gleak-03_damgo_to_high_gl_vars.pkl,Transient,22,-0.3
3138,422014,21.1007,1.0540894872543256,3.7205822723884197,20.636100000000003,21.6902,1.5623999999999967,2.616449999999997,0.38259938018900386,2.6137000000000015,29.465560859940926,seed22-gleak-03_damgo_to_high_gl_vars.pkl,Transient,22,-0.3
3139,474288,23.7144,1.0885354314430007,3.6466775522265316,23.25255,24.3411,1.533249999999999,2.6217500000000022,0.38014141260548906,2.630600000000001,30.115415255400706,seed22-gleak-03_damgo_to_high_gl_vars.pkl,Transient,22,-0.3
3140,526900,26.345000000000002,1.0577105806591833,3.584750872522637,25.8743,26.932000000000002,1.6051000000000002,2.6628000000000007,0.3796002809042082,2.6343499999999977,30.558558266261013,seed22-gleak-03_damgo_to_high_gl_vars.pkl,Transient,22,-0.3
3141,579587,28.97935,1.0309674689960957,3.848761017184895,28.53715,29.5681,1.5229500000000016,2.5539500000000004,0.3920031360250879,2.551000000000002,30.437744019698407,seed22-gleak-03_damgo_to_high_gl_vars.pkl,Transient,22,-0.3
3142,630607,31.530350000000002,1.0477653229239863,3.787020788794866,31.0911,32.138850000000005,1.550149999999995,2.5979499999999973,0.3797300119614954,2.63345,29.939171711949157,seed22-gleak-03_damgo_to_high_gl_vars.pkl,Control,22,-0.3
3143,683276,34.1638,1.0521367094136194,3.6343681968648127,33.68905,34.741150000000005,1.5060000000000002,2.558150000000005,0.3850226200789293,2.5972500000000025,30.124642773044968,seed22-gleak-03_damgo_to_high_gl_vars.pkl,Control,22,-0.3
3144,735221,36.761050000000004,1.0537019356907056,3.702282443557081,36.247150000000005,37.300850000000004,1.5589000000000013,2.6126000000000005,0.3882138281765601,2.575899999999997,29.89288903264829,seed22-gleak-03_damgo_to_high_gl_vars.pkl,Control,22,-0.3
3145,786739,39.33695,1.0578617207461212,3.7491568737926215,38.8598,39.91765,1.5219499999999968,2.5798499999999933,0.393576826196474,2.5407999999999973,29.777011470511816,seed22-gleak-03_damgo_to_high_gl_vars.pkl,Control,22,-0.3
3146,837555,41.87775,1.025403121635638,3.61107031373108,41.43965,42.465050000000005,1.5245999999999995,2.5500000000000043,0.38565368299267205,2.5930000000000035,30.2791830365053,seed22-gleak-03_damgo_to_high_gl_vars.pkl,Control,22,-0.3
